task_id	process	realtime	%cpu	rss	rchar	wchar	read_bytes	write_bytes	workdir	name
191	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	1000	128.4	7753728	11290048	67415	0	73728	/storage/nf-core/exec/nextflow_workflow_tracer/work/7f/bb890cd0216e48e5fa396f9bbceb38	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T15_PE_REP1)
186	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	75.6	3264512	130583	5318	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/82/aed2a999a286940f56ccd26fde7404	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T0_PE_REP2)
189	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	136.3	7020544	11288542	5517	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/d1/6a5df71626b3d3460e2063fd08d2e1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T15_PE_REP1)
185	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	135.3	7688192	4863228	61756	0	65536	/storage/nf-core/exec/nextflow_workflow_tracer/work/9a/ec3322085e327cba4d3503b510b03b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP1)
194	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	1000	130.9	16953344	16971292	7233001	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/94/5c5fdec6239d06ea6df48fbce2fc62	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T0_PE_REP1)
184	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	103.6	3211264	129048	5320	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/1a/eed1ce264e2c6e06db6afd965a5304	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T0_PE_REP1)
193	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	1730	147.9	12623872	235923160	319071	0	319488	/storage/nf-core/exec/nextflow_workflow_tracer/work/0a/355bd5fd6ffb4b795cd95f029557cf	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T0_PE_REP1)
188	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	129.5	7626752	4152094	65227	0	69632	/storage/nf-core/exec/nextflow_workflow_tracer/work/7e/e17d5d2949c01476a46910b2633319	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE_REP2)
182	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	217.1	54001664	24654657	9056148	0	9109504	/storage/nf-core/exec/nextflow_workflow_tracer/work/f0/079c40c8f6d80ecfd1a502b3b42eed	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T15_PE_REP1)
180	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	497.3	13930496	11905260	3202097	0	3252224	/storage/nf-core/exec/nextflow_workflow_tracer/work/79/3cd19a09211e05ec4be1a9f8bdcf3b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE_REP2)
197	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	0	101.8	12763136	6698943	3755390	0	3788800	/storage/nf-core/exec/nextflow_workflow_tracer/work/62/3dbdb9d0e29608ca833bd9ea74c4a0	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE_REP1)
203	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	1000	116.2	17207296	40234893	17594879	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/32/281631d20aeb0f9b076c6611f0f197	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T15_PE_REP1)
205	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE	1000	121.6	17149952	14259969	5966791	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/88/7bf66a6faa1f2a90a8cdde6fd03eba	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T0_PE_REP2)
192	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	4000	100.4	230182912	58165138	6320759	0	6356992	/storage/nf-core/exec/nextflow_workflow_tracer/work/f8/7bc00e6f965b178702cd12a78fa4a7	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T0_PE_REP1)
179	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	6000	101.6	820789248	45100504	422125	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/50/fa05a14252f01a149cdf0fe3b8f3df	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T0_PE_REP2)
198	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	0	99.1	14098432	5623415	3026603	0	3043328	/storage/nf-core/exec/nextflow_workflow_tracer/work/65/fce4de17796eb6925166d89b3bedd1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE_REP2)
181	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT	5000	101.6	848207872	46797779	422448	0	434176	/storage/nf-core/exec/nextflow_workflow_tracer/work/e4/b62312e76e84e5331dc70d7e772f4e	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (OSMOTIC_STRESS_T15_PE_REP1)
199	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	2000	99.3	18132992	15952071	9407977	0	9433088	/storage/nf-core/exec/nextflow_workflow_tracer/work/05/864b8bdd1d66e03c139f02ec1d2cf1	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T15_PE_REP1)
208	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	101.3	10051584	5698911	632669	0	643072	/storage/nf-core/exec/nextflow_workflow_tracer/work/81/48fe7de503b59fa961b9a26912e3f6	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T0_PE_REP1)
195	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES	4000	193.3	1732435968	27480225	5028041	0	5287936	/storage/nf-core/exec/nextflow_workflow_tracer/work/42/ef905007a9fa668c2f509f5911ab74	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T100_SE)
200	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	12	181.1	3043328	272233	81574	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/f6/f4691a4001836aef360d4202769b5d	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE_REP1)
206	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	1862	142.8	12554240	227451954	294314	0	294912	/storage/nf-core/exec/nextflow_workflow_tracer/work/37/0db2f6fb48df75cbf68705965c5b4f	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T0_PE_REP2)
201	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	3000	100.5	438988800	58593691	6654185	0	6684672	/storage/nf-core/exec/nextflow_workflow_tracer/work/8e/f3c0f091d56e387c1c7183838e25b5	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T15_PE_REP1)
207	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC	3000	791.0	132194304	15194122	684032	0	708608	/storage/nf-core/exec/nextflow_workflow_tracer/work/8f/e753c978208eecd8a574b722548339	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC
202	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV	3602	154.5	13512704	382604595	377117	0	376832	/storage/nf-core/exec/nextflow_workflow_tracer/work/27/614569b10d23e880b2bf531eab5f88	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (OSMOTIC_STRESS_T15_PE_REP1)
204	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	4000	99.5	197898240	57963570	6162277	0	6201344	/storage/nf-core/exec/nextflow_workflow_tracer/work/51/01c783525e17fb52aeb0a88dd520e7	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T0_PE_REP2)
210	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	114.5	10117120	4605731	532367	0	540672	/storage/nf-core/exec/nextflow_workflow_tracer/work/65/0707974e1bcd343b7ebec5bf3a7316	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T0_PE_REP2)
196	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES	5000	169.5	2053328896	36494730	9530366	0	9805824	/storage/nf-core/exec/nextflow_workflow_tracer/work/41/e25dcd289481d5502c6d0975df9372	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (OSMOTIC_STRESS_T0_PE)
212	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	12	163.6	3067904	368392	129654	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/5d/c3d55a85ed24127278c75e80be2c76	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T15_PE_REP1)
213	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	11	163.6	3047424	226541	58728	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/8d/5b0769e3061fb3d8e20389807418ed	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE_REP2)
214	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX	0	152.1	6909952	4436862	15773	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/1d/c723d5a413f373f4f1f26e373aef23	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T100_SE)
209	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS	1000	585.6	139673600	14674047	1824248	0	1298432	/storage/nf-core/exec/nextflow_workflow_tracer/work/88/011748f2f48e6e9cb9aa6f4850b68c	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks)
215	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	258.7	13516800	14352805	5313970	0	5361664	/storage/nf-core/exec/nextflow_workflow_tracer/work/81/fd84a28d07973d863c40a5c6673dfa	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T100_SE)
211	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	106.8	10301440	14177792	1237952	0	1249280	/storage/nf-core/exec/nextflow_workflow_tracer/work/e7/6e9a5c8f60f2232f0bcfbd52a8122d	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T15_PE_REP1)
222	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV	231	139.2	14770176	8949655	5110220	0	3391488	/storage/nf-core/exec/nextflow_workflow_tracer/work/b6/224e0b79692d867385f464128bfd7b	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_MKARV
220	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX	0	141.5	6860800	8939121	15398	0	20480	/storage/nf-core/exec/nextflow_workflow_tracer/work/5d/f01e4e369f451b249f5bf00a4396be	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (OSMOTIC_STRESS_T0_PE)
218	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK	1000	276.7	13910016	20506827	7149421	0	7200768	/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/c19e1774bab7126fa27fe0b1ff27ca	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (OSMOTIC_STRESS_T0_PE)
227	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE	0	118.4	17166336	14993647	6067450	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/f7/b61ccb1e62b6a8193298f4109f8157	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T100_SE)
224	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS	4000	100.8	441389056	58283408	6545184	0	6582272	/storage/nf-core/exec/nextflow_workflow_tracer/work/de/56c71a7f1e96f7b473d6f2895fd886	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS (consensus_peaks)
223	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS	2000	406.6	136056832	15602756	235440	0	258048	/storage/nf-core/exec/nextflow_workflow_tracer/work/9f/c637d89f1173297873b17fe33106b9	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:PLOT_HOMER_ANNOTATEPEAKS
225	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS	1000	82.6	5345280	30487378	107960	0	114688	/storage/nf-core/exec/nextflow_workflow_tracer/work/9d/45cdca491cd18a00fee09dee47e2a0	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks)
231	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	119.3	6926336	4436991	5461	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/70/ccd6fd526b8de35bb1821f3e337552	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T100_SE)
234	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT	0	87.2	7057408	8939246	5492	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/43/154c894cee9631155c6b47138cfccd	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (OSMOTIC_STRESS_T0_PE)
226	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	4000	100.8	329207808	58439721	6541778	0	6569984	/storage/nf-core/exec/nextflow_workflow_tracer/work/fc/ebb54a78936cc64cb51ad8d8c9651d	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T100_SE)
233	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	142.2	3268608	136948	5306	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/22/3fc717880599472c54390f9c5f7b77	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T0_PE)
238	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	12	100.0	3121152	336462	113692	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/4b4e8c834e9eb2635ec33d3d443766	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T100_SE)
232	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	0	123.5	7479296	4441101	34291	0	40960	/storage/nf-core/exec/nextflow_workflow_tracer/work/49/230fc1be9a590676abb8d3f5bc6263	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T100_SE)
237	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE	1000	129.2	17498112	31108873	13194139	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/33/b67957ee05f4a15969aeb7eaa5bb0d	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:FRIP_SCORE (OSMOTIC_STRESS_T0_PE)
235	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS	1000	130.4	7720960	8943356	68276	0	73728	/storage/nf-core/exec/nextflow_workflow_tracer/work/1e/dc43518e08d400d313bd2c56678b31	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (OSMOTIC_STRESS_T0_PE)
230	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS	0	125.5	3190784	140041	5296	0	12288	/storage/nf-core/exec/nextflow_workflow_tracer/work/98/1d50053686a7d3eb4ef82d5941d8d5	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (OSMOTIC_STRESS_T100_SE)
240	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC	1000	246.5	126509056	14500288	265502	0	286720	/storage/nf-core/exec/nextflow_workflow_tracer/work/27/4982273f01def7e76a3802e11ab5e6	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:PLOT_MACS2_QC
239	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS	1000	328.0	123088896	12958027	694500	0	528384	/storage/nf-core/exec/nextflow_workflow_tracer/work/48/2b72bdfd26423ad7f271527e7fa79d	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:MACS2_CONSENSUS (consensus_peaks)
236	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS	4000	100.7	437911552	58296211	6432538	0	6467584	/storage/nf-core/exec/nextflow_workflow_tracer/work/85/a61f4bcd76460d8a68a1a5f660c9e5	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (OSMOTIC_STRESS_T0_PE)
244	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS	16	164.1	0	304538	97733	0	16384	/storage/nf-core/exec/nextflow_workflow_tracer/work/a1/d45eca2f7ae283232c1f2ecf49e866	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (OSMOTIC_STRESS_T0_PE)
242	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	2000	99.1	16158720	7947089	7095924	0	7114752	/storage/nf-core/exec/nextflow_workflow_tracer/work/b8/5bf0dcbe84c6f59641fa8b25db8e0f	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T100_SE)
243	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV	2000	99.4	17944576	12339571	6876353	0	6893568	/storage/nf-core/exec/nextflow_workflow_tracer/work/0b/9d01ebc74e810dc984a2e6c34faf8e	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:BEDTOOLS_GENOMECOV (OSMOTIC_STRESS_T0_PE)
246	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS	0	89.4	11042816	13584219	70981	0	77824	/storage/nf-core/exec/nextflow_workflow_tracer/work/d6/07f739e0b62e68b38e3495a6161e98	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:SUBREAD_FEATURECOUNTS (consensus_peaks)
245	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS	4000	99.9	438321152	58049232	6324642	0	6356992	/storage/nf-core/exec/nextflow_workflow_tracer/work/d0/621adfe201239b88804ed5f38d274c	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_CONSENSUS_PEAKS:HOMER_ANNOTATEPEAKS (consensus_peaks)
248	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG	0	102.3	10113024	10380344	983293	0	991232	/storage/nf-core/exec/nextflow_workflow_tracer/work/d3/cec938da7f711fc7f4dfcb6779137f	NFCORE_ATACSEQ:ATACSEQ:MERGED_REPLICATE_BAM_TO_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (OSMOTIC_STRESS_T0_PE)
